author_id,created_at,id,tweet
82080668,2023-01-16 10:51:07+00:00,1614938293489090564,Help to grow: why mentors can boost your business https://t.co/lwp7yNLiCf #sponsored
82080668,2023-01-16 10:43:27+00:00,1614936363953946624,How to boost efficiencies by establishing sustainability goals #sponsored https://t.co/iZVvKRNfaw
1358688239037546500,2023-01-16 10:37:41+00:00,1614934909998751745,"📢@Koakuma_Game will be listed on @PancakeSwap today at 16:00 UTC!!🔥

Token: $KKMA
Network: BNBChain
Initial Mcap: $490,645
Listing price: $0.018

Koakuma is an MMO ARPG Web3 game on #BNBChain &amp; #Polgyon that comes with dynamic gameplay &amp; spectacular graphics💥

#Sponsored https://t.co/Vitq8zVp0z"
76919389,2023-01-16 10:36:00+00:00,1614934486239551488,"😍 HUGE FREE BET OFFER  😍

£50 FREE BETS AVAILABLE! 💰

Skybet are offering all new customers £50 FREE BETS when they sign up here + place a £10 bet! 💰

Sign up here ➡️ https://t.co/8bEE0k40yw

*New Customer Offer*

🔞 T&amp;C's Apply. BeGambleAware #Ad https://t.co/LCmBfL096Q"
1358688239037546500,2023-01-16 10:31:49+00:00,1614933432613888002,"📢@Level__Finance is thrilled to announce its first strategic 100,000$ investment!

What a huge accomplishment the project has made!👏

The investment helps strengthen #LEVEL financially &amp; mark an exciting future ahead for the project💪

▶️https://t.co/Ym6hic1Sq0

$LVL #Sponsored https://t.co/aA8IADG4f3"
20678866,2023-01-16 10:26:15+00:00,1614932031854592002,The Pearsons were not aware of NHS funding and took on full responsibility for covering the care fees #ad @HughJamesLegal https://t.co/lxSs9hMkKM
19907085,2023-01-16 10:19:21+00:00,1614930298600394754,The Pearsons were not aware of NHS funding and took on full responsibility for covering the care fees #ad @HughJamesLegal https://t.co/q62ER5ZCT1
15229557,2023-01-16 10:18:04+00:00,1614929976272338944,"“Collectors take enormous pleasure in adding rare and unique pieces to their home, bringing charm, character and practicality to their day-to-day surroundings.”
#AD @cooperantiques #visitharrogate #harrogate #yorkshire #antiques 
 #ArtDeco #ArtNouveau
https://t.co/RIw0vxZoMM"
263257931,2023-01-16 10:15:00+00:00,1614929201844330498,"EERSTE DIVISIE BOOST! 🇳🇱

✅ Over 2.5 goals
🚩 3+ corners each half/each game

Was 10/1, NOW 12/1 👉 https://t.co/FPQVIxNxGs

#Ad 18+ BeGambleAware https://t.co/4077bH2Kc6"
65647594,2023-01-16 10:12:32+00:00,1614928582819680256,I thought this was a really cool video on how @Breitling makes its incredible watches! Space-like precision. #watchmaking #ad https://t.co/uVed91jajb
1197232146307584000,2023-01-16 10:10:57+00:00,1614928184989949952,The Pearsons were not aware of NHS funding and took on full responsibility for covering the care fees #ad @HughJamesLegal https://t.co/elexrvD39p
50101725,2023-01-16 10:07:26+00:00,1614927299547111424,"Follow Pandemic Preparedness — our new series on merging digital and physical solutions to track and tackle the next pandemic.

#DevexSeries on #PandemicPreparedness · #sponsored by @sicpa"
35254866,2023-01-16 10:00:31+00:00,1614925557803761665,"Welcome to #MiddayReport with @MandyWiener

You can listen via the CapeTalk app 💻, on DSTV channel 885 📺 or tune into 567 AM on your radio 📻.

Call us on 021 446 0567, Tweet us on @CapeTalk or send us a WhatsApp on 072 567 1 567.

#JoinTheConversation
#Sponsored by @Nedbank https://t.co/4nlz3lQT6d"
2881040745,2023-01-16 10:00:06+00:00,1614925452681904129,"Flow (FLOW), EOS, And Orbeon Protocol (ORBN): Must-Have Cryptocurrencies For 2023, With ORBN, Forecasted 6000% Gains
https://t.co/yitWGPNGCZ

#Ad #Sponsored"
19333738,2023-01-16 10:00:01+00:00,1614925431274184706,"Welcome to #MiddayReport with @MandyWiener

 Tune in📻: 92.7 and FM 106

Stream live💻: https://t.co/W6eZvRzHfZ

DStv📺: Channel 856

Call us on 011 883 0702, Tweet us on @Radio702 or send us a WhatsApp on 072 702 1702.

#702WalkTheTalk
#Sponsored by @Nedbank https://t.co/7ncJ391xzt"
868494434,2023-01-16 10:00:00+00:00,1614925429269209089,"WIN DOUBLE BOOST! 🚀

❌ Was 4/1
⚡️ NOW 9/2

Add straight to bet-slip 👇
https://t.co/hjg8S4Wl7S

#AD | 18+ | BeGambleAware | Always Gamble Responsibly https://t.co/UJgMxyjhIY"
143050159,2023-01-16 09:59:00+00:00,1614925175207624706,The Pearsons were not aware of NHS funding and took on full responsibility for covering the care fees #ad @HughJamesLegal https://t.co/h7f5broqlj
868494434,2023-01-16 09:55:36+00:00,1614924321209651200,"The win double boost is exclusive to William Hill! Need an account? 🤔

1️⃣ Join Today and bet £10
2️⃣ Get £40 in FREE BETS

Claim HERE 👇
https://t.co/UdiOHOSf3l

#Ad | New Customer Offer | 18+ | T&amp;C’s Apply | BeGambleAware https://t.co/01sism09DS"
263257931,2023-01-16 09:46:49+00:00,1614922109372833792,"Bet £10 &amp; GET £50 IN FREE BETS when you join bet365 HERE: https://t.co/8u5GFTFFjq

#Ad | New Customer Offer | 18+ BeGambleAware https://t.co/3llHXIVkbg"
16814473,2023-01-16 09:42:01+00:00,1614920900410843136,An AI-based writing tool for Figma https://t.co/IHL7dEfleP #UX #ad
19981845,2023-01-16 09:41:44+00:00,1614920830621736962,Wok's up Cardiff? Who wants a FREE @wagamama_uk Veganuary sample? Head to Senghenydd Road by ABACWS (in front of the Amazon lockers) 11-3 today! #Ad https://t.co/zIckb43rvK
143050159,2023-01-16 09:41:36+00:00,1614920798405279746,"The Live It memberships are not only affordable but they also have no contracts, no fees and no hidden-tie-ins. #ad @LiveItHull
https://t.co/SooZr6BM1m"
1256250094300659714,2023-01-16 09:37:59+00:00,1614919887473836033,Unexpected bills always seem to come at the worst times #ad @HendyGroup https://t.co/gzmjcLzSS4
76919389,2023-01-16 09:36:30+00:00,1614919512649867264,"SBK are offering £30 FREE BETS this week to ALL NEW CUSTOMERS!! 😍

Perfect to use on today's top class sport! 🏇 ⚽️

All that's required is you sign up to SBK &amp; deposit £10 here 👇

👀 https://t.co/7oKWJ3r40k 👀

*New Customer Offer*

🔞 T&amp;C's Apply. BeGambleAware #Ad https://t.co/YSWu1qgBnQ"
42622744,2023-01-16 09:27:28+00:00,1614917239676801024,"You've got less than two weeks to get your entries in for the CambridgeshireLive Business Awards 2023 
 https://t.co/dBpXSossjt #sponsored #CambsLiveBizAwards"
36008477,2023-01-16 09:20:43+00:00,1614915540757237764,"ICYMI: The creation of Toni Blum and Charles Nicholas for Quality Comics title Hit Comics, the Red Bee is the subject of an iconic Lou Fine cover. #LouFine #sponsored https://t.co/dYryteRQnV"
263257931,2023-01-16 09:20:30+00:00,1614915486147350530,"This 150/1 has been backed with SkyBet! 

Bet £10 &amp; you will get £30 FREE BETS when you join HERE: https://t.co/xY9BdcEm7L

#Ad | New Customer Offer | 18+ | T&amp;Cs Apply | BeGambleAware https://t.co/4tCME7J2bH"
868494434,2023-01-16 09:12:08+00:00,1614913380866822144,"🐎 NEW SBK CUSTOMERS! 🐎

Join today, bet £10, and get £30 in FREE BETS! ✅

CLAIM HERE👇
https://t.co/1FY2baRu2k

#AD | New Customer Offer | T&amp;C’s Apply | 18+ | Begambleaware https://t.co/2f80HuQCJ1"
263257931,2023-01-16 09:10:00+00:00,1614912843798777856,"🇪🇺 EURO CROSS MATCH BOOST 🚀

🇮🇹 Empoli vs Sampdoria
🇪🇸 Cadiz vs Elche

Was 125/1, NOW 150/1 👉 https://t.co/n8nwWUzQVN

#Ad 18+ BeGambleAware https://t.co/UwNjNR1vOG"
7235612,2023-01-16 09:08:01+00:00,1614912344429043714,You've got less than two weeks to get your entries in for the CambridgeshireLive Business Awards 2023 https://t.co/GBsahz9zWc #sponsored #CambsLiveBizAwards
14224443,2023-01-16 09:04:46+00:00,1614911527940722691,City College Plymouth is inviting parents of Year 11s to bring their teens to its Careers Open Day #ad @cityplym https://t.co/kfMbT5WOmm
263257931,2023-01-16 08:57:30+00:00,1614909697978425344,"NEW BET UK CUSTOMERS! 🔥

Bet £10 and get Get £30 in FREE BETS for this weeks action!

Join HERE: https://t.co/tKODamg4rv

#Ad | New Customer Offer | 18+ | T&amp;Cs Apply | BeGambleAware https://t.co/onMkJtOvTu"
15096637,2023-01-16 08:55:10+00:00,1614909113162498048,Get the support and opportunities you need to grow your business in 2023 with @GrowthHubStaffs #ad https://t.co/rG0k8iaxtb
984640069171544065,2023-01-16 08:54:45+00:00,1614909005415026692,"⚡WL GIVEAWAY ⚡

I have partnered with @HelloPetsLabs to distribute 5x WL spots! 🎟️

Enter:

1️⃣Follow @HelloPetsLabs 
2️⃣Like, RT &amp; Tag 3 Friends 
3️⃣Join The Discord 💬 -https://t.co/jhutOoTLzm

24H ⏳

#NFTCommunity #NFT #NFTProject #Ad https://t.co/0z5lkLTwhd"
907780037058940928,2023-01-16 08:36:30+00:00,1614904412517941248,"🚨 @kenshokenji Giveaway Alert 🚨

Prizes 🏆
- 25x Early Discord Access Passes
- $250 To 1 Lucky @TheFuturesNFT Member &amp; The Ability To Work Closely With The Team!

To Enter 👇
1️⃣ Follow @kenshokenji
2️⃣ ❤️ + ♻️
3️⃣ Tag 3 Friends 

#nft #NFTGiveaways #NFTCommunity #ad https://t.co/akBEdIidCq"
36008477,2023-01-16 08:29:26+00:00,1614902634929856512,"ICYMI: Streak the Wonder Dog was created by Bob Kanigher and Alex Toth, and debuted in Green Lantern #30, cover-dated Feb-March 1948. #GreenLantern #sponsored https://t.co/YLb9p4zAkC"
28955739,2023-01-16 08:16:12+00:00,1614899305185415171,"256GB Samsung EVO MicroSDXC is $19.29 on Amazon https://t.co/E4X5QQg8Zh 
Samsung Store https://t.co/trSIQpdatY #ad https://t.co/5jFll3dQIY"
71201743,2023-01-16 08:10:13+00:00,1614897799459635200,".@OceanBeverages has some really small news! The popular fruit water is now available in a mini 300 ml bottle too. All the same flavours, electrolytes, vitamins &amp; hydration packed into a new convenient size.
Use code VKOCEAN to get 10% off https://t.co/2JMvdR8Z45
#OceanDrinks #ad https://t.co/DPOqWjPQcv"
35254866,2023-01-16 08:09:36+00:00,1614897646128316416,"Becoming more sustainable and using renewable energy can grow the manufacturing industry into an industry of the future. @Nedbank’s National Manager for Manufacturing, Amith Singh explains how. 

https://t.co/4ziNlDzT5P

#MakingTheFuture #Sponsored https://t.co/zZAuF9tu8u"
1276177187322945541,2023-01-16 08:03:38+00:00,1614896142101143553,"Egypt-based Talaat Moustafa Group and AZADEA Group celebrate the opening of several new brands at Open Air Mall, Madinaty, in a move that takes the shopping experience to new heights. 

@TMG_Holding
#Forbes #OAMXAZADEA #sponsored
https://t.co/BJ6I07UGMe"
19333738,2023-01-16 07:50:23+00:00,1614892807017185280,"Becoming more sustainable and using renewable energy can grow the manufacturing industry into an industry of the future. @Nedbank’s National Manager for Manufacturing, Amith Singh explains how. 

https://t.co/RqBdUJGyZx

#MakingTheFuture #Sponsored https://t.co/qEq3V5c2sr"
388871127,2023-01-16 07:44:02+00:00,1614891211961298944,"The smile you want, with highly trained, friendly professionals to help you.
#AD #SandalDentalcare  #Wakefield #PrivateDentist #AwardWinning
https://t.co/YbnOdPnZs3"
15229557,2023-01-16 07:32:04+00:00,1614888199188365312,"Could you find your next investment opportunity in a heritage distillery in Scotland?
#AD @whiskypartners #investment #whisky
https://t.co/2EHe79TbwW"
28955739,2023-01-16 07:13:14+00:00,1614883458949738497,"Nolan 4K Collection is $38.42 on Amazon USA (shipped by Amazon UK, free shipping. 4K discs are region free) https://t.co/MzxleZ84Rs #ad 

-The Dark Knight Trilogy
-The Prestige
-Interstellar
-Inception
-Dunkirk https://t.co/NOBDHnon1s"
28955739,2023-01-16 07:08:27+00:00,1614882257319399424,Piofiore: Fated Memories (Switch) is $12.99 on Amazon https://t.co/rlsadV46cI #ad https://t.co/GcFlJGSb3s
16211434,2023-01-16 07:04:07+00:00,1614881166879870976,"These are the best golf resorts in the U.S., with championship courses, five-star accommodations, and more. #sponsored by @CapitalOne https://t.co/Cs3MhetGHy"
28955739,2023-01-16 06:47:31+00:00,1614876987855896576,"Heat (4K UHD + Blu-ray + Digital) is $8.99 on Amazon https://t.co/LT4xEziqeS
Best Buy https://t.co/i8ITDWEpSi

Heat 2 novel $14.49 on Amazon https://t.co/mv36fWfrZs #ad https://t.co/N4rlQqv90p"
28955739,2023-01-16 06:24:44+00:00,1614871255811002368,WD - Easystore 5TB External USB 3.0 Portable Hard Drive is $89.99 at Best Buy https://t.co/0cZgkidlpd #ad https://t.co/MrimFQAFqR
28955739,2023-01-16 06:14:45+00:00,1614868742097469440,Final Fantasy - Soldier: Reunion t-shirt is $15 at The Yetee https://t.co/IHE62HPmZA #ad https://t.co/jWQCJhvZns
28955739,2023-01-16 06:11:08+00:00,1614867831363088384,Heat (4K UHD + Blu-ray + Digital) is $8.99 at Best Buy https://t.co/NaRkTSEJOA #ad https://t.co/oUhjJ85bHR
28955739,2023-01-16 06:09:10+00:00,1614867337819328513,Danganronpa Decadence (Switch) is $39.99 at Best Buy DOTD https://t.co/6EvHsviQcx #ad https://t.co/YBaLjxGgRK
28955739,2023-01-16 06:08:34+00:00,1614867186304307200,Far Cry 6 (PS4) is $11.99 at Best Buy https://t.co/MDJMhC0a91 #ad https://t.co/gcZHhXE9nL
28955739,2023-01-16 06:07:53+00:00,1614867011754135552,Made in Abyss: Binary Star Falling into Darkness (Switch) is $29.99 at Best Buy https://t.co/jncBQjJr2y #ad https://t.co/Zf6r9LBGuX
28955739,2023-01-16 06:07:16+00:00,1614866858422980611,"Marvel's Midnight Suns Enhanced Edition (PS5/XSX) is $49.99 at Best Buy https://t.co/HWT1cQpKCi

Amazon https://t.co/OTqSTZFCEc #ad https://t.co/OngYkBF4be"
28955739,2023-01-16 06:05:46+00:00,1614866479232712710,"Need for Speed Unbound (PS5/XSX) is $39.99 at Best Buy https://t.co/hijL12LIMt

Amazon
PS5 https://t.co/BAoNshOG0l
XSX https://t.co/AYfYyR0B9G #ad https://t.co/oA4vZ6vDrU"
28955739,2023-01-16 06:04:56+00:00,1614866271207845892,Assassin's Creed Valhalla (PS4/PS5/Xbox) is $19.99 at Best Buy https://t.co/7mtQbuGoLB #ad https://t.co/QrRRkySR2O
28955739,2023-01-16 06:04:18+00:00,1614866110700220416,"The Quarry (PS4/PS5/XBO/XSX) is $19.99/$29.99 at Best Buy https://t.co/Ib3KXD6pWX 

Amazon PS4/XSX https://t.co/t5Gu0Hpwy5 #ad https://t.co/E9YsaZ6PpV"
28955739,2023-01-16 06:03:06+00:00,1614865810903937024,"New Tales from the Borderlands Deluxe Edition (PS4/PS5/Xbox/Switch) is $19.99 at Best Buy https://t.co/3yZIFc1tM8

Amazon https://t.co/SIzAPlbMeV #ad https://t.co/O54atLVZCB"
28955739,2023-01-16 06:02:00+00:00,1614865535048765441,Save up to 50% on select LEGO sets and more toys and collectibles on Best Buy DOTD https://t.co/ZYACFmFSR0 #ad https://t.co/G24dGKYoQ3
625159168,2023-01-16 05:43:53+00:00,1614860974091079681,"#AD Enrol for your seamless studies at MKU and graduate in good time for your dream job. 

Assured:

1. You will graduate.

2. They'll be no missing marks. If you are serious, no retakes either. 

3. No one will question your degree, MKU now has a solid legacy.

#MKUJanIntake2023"
28955739,2023-01-16 05:42:32+00:00,1614860634423951360,"Demon Throttle (Switch) is $19.99 on Amazon https://t.co/DSCY7YqPdr
GameStop https://t.co/GiOM3KGVPl #ad https://t.co/M9hDzMAQqC"
247091695,2023-01-16 05:30:13+00:00,1614857534224957443,"This Music Week #ad from Jan. 16th 1988 proclaims:

“THE FABULOUS, BRAND NEW SINGLE FROM BILLY OCEAN - 'Get Outta My Dreams, Get Into My Car'”

You know what… I agree! It’s a fantastic song!

#classicrock #popular #music #80s @MrWongo https://t.co/lwki1Ul5iz"
247091695,2023-01-16 05:21:37+00:00,1614855371507605504,"AMPEX #ad celebrating Journey taken from Billboard’s Jan. 16th 1982 issue

“The Golden Reel Award goes to the performers who achieve RIAA certified gold albums mastered on Ampex professional audio tape… Escape is Journey's fifth Golden Reel album” @NealSchonMusic #classicrock https://t.co/J5wZB112IT"
28955739,2023-01-16 04:15:36+00:00,1614838758154833921,Crucial P5 Plus 1TB PCIe Gen4 3D NAND NVMe M.2 Gaming SSD is $80.99 on Amazon https://t.co/lVf5uM3Ykc #ad https://t.co/w4TE6nFLg6
42869268,2023-01-16 03:30:00+00:00,1614827279904870401,"🎾 𝗔𝘂𝘀𝘁𝗿𝗮𝗹𝗶𝗮𝗻 𝗢𝗽𝗲𝗻 - 𝗦𝘁𝗿𝗲𝗮𝗺 🎥

Watch Rafael Nadal vs Jack Draper streamed live online 💻📲

#AusOpen 

18+ | #Ad | Be Gamble Aware"
136381415,2023-01-16 03:28:21+00:00,1614826863821721600,"#Giants fans! Celebrate today’s win over Minnesota and get ready for next weekend in Philadelphia with this #NFLPlayoffs hoodie: https://t.co/9jtizyOby3

#Ad https://t.co/Nrd1CoONYs"
28955739,2023-01-16 03:28:17+00:00,1614826848663539717,Star Wars: The Clone Wars - Obi-Wan Kenobi 1:10 Scale ARTFX Statue is $63 on Sideshow DOTD https://t.co/fZ6O6C251f #ad https://t.co/ZDv9PZnvHh
28955739,2023-01-16 03:00:03+00:00,1614819742182944769,"Death's Door Ultimate Edition (PS5) is $39.99 on Amazon https://t.co/PcFRnVqwFu
Standard $19.99 https://t.co/e2jfApHb3V

GameStop (PS5/Switch) https://t.co/IaSaJsZcZi #ad 

also on Game Pass https://t.co/pcB6khCPeI"
16452299,2023-01-16 02:59:41+00:00,1614819651246071810,"Unlock magnetic protection with the Mkeke iPhone 14 Pro Magnetic Case

https://t.co/jrMDKgNK6p

#sponsored"
28955739,2023-01-16 02:54:36+00:00,1614818372973367297,"White Day: A Labyrinth Named School (PS5) is $29.99 on Amazon https://t.co/z6URj0UDti

GameStop (Switch/PS5) https://t.co/leN0wiQ2Im #ad https://t.co/3Chv1XkKgY"
65119912,2023-01-16 02:36:20+00:00,1614813776666042369,"Looking for an affordable MagSafe case for your iPhone 14 Pro?

https://t.co/VNG5oQ0MLt

#sponsored"
36008477,2023-01-16 02:20:15+00:00,1614809726818164739,ICYMI: This Canadian version of Marvel's Astonishing featuring Marvel Boy features a Marvel Boy cover that didn't appear in the U.S. version. #MarvelBoy #sponsored https://t.co/qjvnHThubg
36008477,2023-01-16 02:06:16+00:00,1614806208254283779,"ICYMI: Long Before Zack Snyder, When Superman First Wore The Black Suit #superman #zacksnyder #dccomics #sponsored https://t.co/208ZxECIy5"
1241828554498813955,2023-01-16 01:55:50+00:00,1614803584482443266,"You can act now &amp; together we can have a measurable impact on saving our climate…with purchase of each @LeafpaysNetZero #NFT we will lock 1Ton of CO2 &amp; help stamp out #greenwashing by large corporations.             #NFTMarketplace #climate         
https://t.co/Q7UaKtAmDs #ad https://t.co/oTePm6UtZp"
28955739,2023-01-16 01:34:00+00:00,1614798087544864769,Bayonetta 3 (Switch used) is $39.99 at Gamefly https://t.co/7fuwOZaes1 #ad https://t.co/J9i3rp5xsm
28955739,2023-01-16 01:25:07+00:00,1614795851142168577,"Digimon Survive (PS4) is $27.02 on Amazon https://t.co/5Dxl6nURQl
Walmart https://t.co/qR32asOJ4b

Xbox used $14.99 GameFly https://t.co/dK1n8oGYVL #ad https://t.co/Ylmq6hY3fW"
700506338,2023-01-16 01:08:45+00:00,1614791736127262721,"Persian Fetta + Butter Bean Whip w/Roasted Red Capsicum 🫑
If you’re looking for something vego-friendly, substantial, striking, and *sensational* in the flavour department, you’ll want this recipe ✨
https://t.co/hr4WLM0Syn
All 💯 free thx to #yarravalleydairy #ad https://t.co/eZXxNHVC4Q"
36008477,2023-01-16 01:05:55+00:00,1614791020746612736,"ICYMI: Where Aliens Vs Predator First Began, In 1989's Dark Horse Presents #avp #dhp #aliensvpredator #sponsored #darkhorse https://t.co/B7G0e8lSQ9"
42869268,2023-01-16 01:04:26+00:00,1614790649294774275,"🎾 𝗔𝘂𝘀𝘁𝗿𝗮𝗹𝗶𝗮𝗻 𝗢𝗽𝗲𝗻 - 𝗦𝘁𝗿𝗲𝗮𝗺 🎥

Watch Emma Raducanu vs Tamara Korpatsch streamed live online 💻📲

#AusOpen 

18+ | #Ad | Be Gamble Aware"
1065875786035531778,2023-01-16 01:01:57+00:00,1614790025140645888,"#ad 🎁#Giveaway🎁

I have partnered with @PoknArt_ to distribute 10x WL spots! 🎟️

✅Tasks:

1️⃣Follow @PoknArt_ 🚀
2️⃣LIKE,RT 📌 
3️⃣Tag 2 Friends 

#NFTCommunity #NFTs #NFTGiveaway https://t.co/hPndyR9Q65"
575792221,2023-01-16 00:50:50+00:00,1614787224444481541,"NEW on the podcast today 🎉

💥 What do you think will dominate our conversations about EdTech this year?

In today's bonus episode, Scott Gill, CEO of @TraferaOfficial joins to chat about #EdTech trends and insights for 2023.

https://t.co/wrwvt9YVQ6

#sponsored #education"
28955739,2023-01-16 00:44:30+00:00,1614785630302527489,"Crucial MX500 1TB 3D NAND SATA 2.5 Inch Internal SSD is $61.99 on Amazon https://t.co/xBCh5rtEjs
Best Buy https://t.co/tBaf2FWdB9 #ad https://t.co/EKmlD10H4Y"
984640069171544065,2023-01-16 00:38:38+00:00,1614784155497422848,"#ad #NFTs 

🚨 #NFT Giveaway Alert 🚨

@bronsonnftt
 Is Giving Away A Bronson NFT With Real-World Artwork Worth Over $8,000! 💰

To Enter 👇
1️⃣ Follow @bronsonnftt
2️⃣ ❤️ + ♻️ &amp; Tag 3 Friends
3️⃣Join: https://t.co/EzgVGBArJt 

#CharlesBronson #NFTCommunity https://t.co/vF7psp8HzZ"
1579114720707108864,2023-01-16 00:27:42+00:00,1614781403291435010,"🚨 @kenshokenji Giveaway Alert 🚨

Prizes 🏆
- 25x Early Discord Access
- $250 To 1 Lucky @TheFuturesNFT Member &amp; Ability To Work Closely With Them! 

To Enter ⬇️
1️⃣ Follow @kenshokenji
2️⃣ ❤️ + ♻️
3️⃣ Tag 3 Friends 

#nft #NFTGiveaways #NFTCommunity #ad https://t.co/OeeNenzF42"
28955739,2023-01-16 00:27:23+00:00,1614781323218137088,"Road 96 (Xbox) is $11.98 on Amazon https://t.co/DfIcyRxOfn 
$7.99 XBL https://t.co/MoL0FGdg2V #ad  

also on Game Pass https://t.co/g92viCuV0K"
1579114720707108864,2023-01-16 00:25:00+00:00,1614780726230278145,"🚨 #NFT Giveaway Alert 🚨

@bronsonnftt Is Giving Away A Bronson NFT With Real-World Artwork Worth Over $8,000! 💰

To Enter 👇
1️⃣ Follow @bronsonnftt
2️⃣ ❤️ + ♻️ &amp; Tag 3 Friends
3️⃣ Join: https://t.co/U7qZg5fork 

#CharlesBronson #NFTCommunity #ad https://t.co/Bp8QqMd8JY"
907780037058940928,2023-01-16 00:19:58+00:00,1614779456110960640,"🚨 #NFT Giveaway Alert 🚨

@bronsonnftt Is Giving Away A Bronson NFT With Real-World Artwork Worth Over $8,000! 💰

To Enter 👇
1️⃣ Follow @bronsonnftt
2️⃣ ❤️ + ♻️ &amp; Tag 3 Friends
3️⃣ Join: https://t.co/tTAnrM2knJ 

#CharlesBronson #NFTCommunity #ad https://t.co/RRf5VTMnx5"
28955739,2023-01-16 00:15:56+00:00,1614778443023122432,"G.I. Joe Classified Series Snake Eyes: G.I. Joe Origins Baroness Collectible Figure 19, Premium 6-Inch-Scale Toy is $4.56 on Amazon https://t.co/GYHdx0pCwo #ad https://t.co/VPVNFa8KC3"
28955739,2023-01-16 00:14:00+00:00,1614777954852118529,Star Wars: The Clone Wars - Anakin Skywalker 1:10 Scale ARTFX Statue is $63 on Sideshow DOTD https://t.co/fZ6O6C1xbH #ad https://t.co/uuVqhrwEtY
28955739,2023-01-16 00:11:56+00:00,1614777435597471745,"Funko Pop! Deluxe, Marvel: Avengers Victory Shawarma Series - Bruce Banner, Amazon Exclusive, Figure 1 of 6 is $8.01 on Amazon https://t.co/PwqrvGe5Yq #ad https://t.co/m4xU78h9U8"
28955739,2023-01-16 00:06:05+00:00,1614775964705394689,"G.I. Joe Classified Series Snake Eyes: G.I. Joe Origins Storm Shadow Action Figure 17, Premium 6-Inch Scale Toy is $4.56 on Amazon https://t.co/m4pBOSJRRF #ad https://t.co/w97zqSZLdp"
27279128,2023-01-16 00:02:37+00:00,1614775093242040320,"Cheds! We're LIVE! @Bose x @GenG Musicians That Game Featuring yours truly! Let's go! #GenGxBose

https://t.co/CZqDuvw4Yt

#ad https://t.co/3ntY3Iqckl"
3316850183,2023-01-16 00:00:31+00:00,1614774564852056068,"Discover how the evolution of battery technology has changed the world.
#Ad paid and presented by NGK Insulators."
3316850183,2023-01-16 00:00:31+00:00,1614774561492328451,"Discover how the evolution of battery technology has changed the world.
#Ad paid and presented by NGK Insulators."
3316850183,2023-01-16 00:00:30+00:00,1614774558967357440,"Discover how the evolution of battery technology has changed the world.
#Ad paid and presented by NGK Insulators."
3316850183,2023-01-16 00:00:01+00:00,1614774437793906688,"Discover how the evolution of battery technology has changed the world.
#Ad paid and presented by NGK Insulators."
3316850183,2023-01-16 00:00:01+00:00,1614774435252150274,"Discover how the evolution of battery technology has changed the world.
#Ad paid and presented by NGK Insulators."
3316850183,2023-01-16 00:00:00+00:00,1614774431699685384,"Discover how the evolution of battery technology has changed the world.
#Ad paid and presented by NGK Insulators."
420512951,2023-01-15 23:57:37+00:00,1614773831704666119,"the grand finals is coming up next! who’s gonna cook? @TheGuard @TSM

let me know in the chat who you got and you can also win a sick bundle giveaway from our premier partner on the stream @HyperX https://t.co/5VfN0rms0G #ad"
42869268,2023-01-15 23:50:39+00:00,1614772079705964548,"𝗦𝗲𝗹𝗲𝗰𝘁𝗲𝗱 𝗪𝗼𝗺𝗲𝗻'𝘀 𝗦𝗶𝗻𝗴𝗹𝗲𝘀 𝗼𝗱𝗱𝘀 📋

Who is your tip for the title? 💬 #AusOpen 

Bet £10 and Get £50 in Free Bets when you register* 💷

18+ | T&amp;Cs Apply* | #Ad | Be Gamble Aware"
23813941,2023-01-15 23:41:04+00:00,1614769667851034628,"Just watching the wild card game with commentary by Maynard James Keenan with hair and Bill Hader's hotter brother, thanks to @Xfinity Kevin Burkhardt and Greg Olsen. And you are welcome because now you will never not see that either lol #GoGiants #Xfinity #ad https://t.co/BN4Hks1oMP"
42869268,2023-01-15 23:34:07+00:00,1614767919845588992,"𝗦𝗲𝗹𝗲𝗰𝘁𝗲𝗱 𝗠𝗲𝗻'𝘀 𝗦𝗶𝗻𝗴𝗹𝗲𝘀 𝗼𝗱𝗱𝘀 📋

Who are you backing? 💬 #AusOpen 

Bet £10 and Get £50 in Free Bets when you register* 💷

18+ | T&amp;Cs Apply* | #Ad | Be Gamble Aware"
28955739,2023-01-15 23:28:12+00:00,1614766431924805632,"AI: THE SOMNIUM FILES - nirvanA Initiative (PS4) is $30.38 on Amazon https://t.co/jt2JzOEIii 
GameStop https://t.co/ILwkdrrD0V #ad https://t.co/k2ckprKI01"
28955739,2023-01-15 23:24:30+00:00,1614765497907544064,"PowerWash Simulator (Steam) is $21.24 on Humble https://t.co/mTk33DieVo

$20.49 GMG w/ code JAN18 https://t.co/KJ7CLnZvDi #ad 

Deck verified

also on Game Pass https://t.co/Ooq4ppUdxC"
28955739,2023-01-15 23:15:19+00:00,1614763185818701824,Monster Energy Supercross - The Official Videogame 3 (XBO) is $7.99 on Amazon https://t.co/7XdeGjMKLr #ad https://t.co/PgPeCNkPnJ
28955739,2023-01-15 23:14:00+00:00,1614762855600889857,"The Mummy Demastered (Steam) is $8.50 on Gamesplanet https://t.co/4GNuL3PVCi #ad 

Deck playable https://t.co/iK0aMq3lz6"
1082559519811485698,2023-01-15 23:06:51+00:00,1614761056282513408,"Thank you so much to @hellofresh for sponsoring Master Baker! Our chefs aren’t as skilled as theirs, but HelloFresh makes everyone a chef! #ad

See you again tomorrow! https://t.co/T6QUIZNvXY"
